index,x[mm],y[mm],z[mm],Ux[mm],Uy[mm],Uz[mm],Fx[N],Fy[N],Fz[N]
0,-7.541069,-15.862172,12.646701,0.917811,2.724728,20.184201,0.000000,0.000000,0.000000
1,65.939041,0.366941,-12.700244,-0.325959,1.535851,3.258256,-0.000000,0.000000,-0.000000
2,-17.933600,9.324823,35.056830,5.550800,3.715443,21.843330,0.000000,-0.000000,-0.000000
3,-27.442217,8.920677,44.457660,7.133683,4.071717,24.356160,-0.000000,0.000000,0.000000
4,2.490226,16.941623,-6.851462,-1.901954,1.766323,15.530038,0.000000,-0.000000,0.000000
5,-36.299605,15.931972,27.401317,3.304995,3.336572,24.999817,0.000000,0.000000,0.000000
6,16.530645,-25.756096,-6.322424,-1.944455,1.717204,15.342076,-0.000000,-0.000000,-0.000000
7,22.136499,-26.720280,-5.315414,-1.548801,1.821520,14.357086,0.000000,-0.000000,0.000000
8,17.640188,-28.649818,0.053536,-0.721612,2.105382,15.571036,-0.000000,0.000000,-0.000000
9,-5.469160,14.268719,10.087964,0.959130,2.701019,17.907464,-0.000000,0.000000,-0.000000
10,31.120282,17.629867,-5.116184,-0.407118,2.077067,9.963316,-0.000000,-0.000000,0.000000
11,21.528329,-28.824787,7.605630,0.880929,2.604013,15.152130,-0.000000,0.000000,-0.000000
12,65.623210,18.954900,-24.188037,0.121810,0.491300,0.260463,-0.000000,0.000000,-0.000000
13,3.536928,13.868417,-4.031373,-1.372042,1.921417,15.614127,-0.000000,-0.000000,0.000000
14,-31.664341,5.044072,45.811236,7.162159,4.092210,25.481736,-0.000000,-0.000000,0.000000
15,-24.397667,2.801800,44.343253,7.134433,4.068920,23.935753,0.000000,-0.000000,0.000000
16,-44.719110,1.388261,35.725149,4.417690,3.789361,27.803649,0.000000,0.000000,-0.000000
17,-33.001545,14.009364,3.310885,-1.583545,2.064564,22.713385,-0.000000,-0.000000,0.000000
18,-12.749551,11.660019,44.850382,7.952549,4.144539,21.148882,0.000000,-0.000000,-0.000000
19,-15.878006,13.673995,44.581220,7.774694,4.122495,21.719720,-0.000000,-0.000000,-0.000000
20,-20.898463,12.450829,34.387949,5.343737,3.686559,22.308449,-0.000000,0.000000,0.000000
21,46.828239,-2.470362,-5.276331,-0.108461,2.162348,8.039169,-0.000000,-0.000000,-0.000000
22,4.708493,-15.311699,17.744708,2.385283,3.141501,18.001208,-0.000000,-0.000000,-0.000000
23,-18.824892,16.371997,12.176191,0.790008,2.710297,20.403691,0.000000,-0.000000,0.000000
24,-68.231022,27.906658,-24.935346,-3.861822,1.587358,-1.914846,0.000000,0.000000,-0.000000
25,18.748598,13.634463,14.908094,2.884698,3.191963,13.454594,-0.000000,0.000000,-0.000000
26,15.009189,-24.926662,10.333969,1.214289,2.735438,16.296469,-0.000000,-0.000000,-0.000000
27,11.188723,-20.060990,12.709374,1.596573,2.870210,16.841874,0.000000,0.000000,0.000000
28,-38.372485,-10.192208,21.934558,1.558815,3.183192,26.112058,0.000000,-0.000000,-0.000000
29,18.856680,-1.763294,26.173122,4.803680,3.833956,14.822622,-0.000000,0.000000,-0.000000
30,-18.410528,-8.983604,21.240341,2.265972,3.138896,22.099838,-0.000000,-0.000000,-0.000000
31,-23.699415,-10.178025,25.231784,2.845985,3.293475,23.322284,-0.000000,0.000000,0.000000
32,-11.810656,14.250793,2.043945,-0.867756,2.160993,18.812445,-0.000000,0.000000,0.000000
33,-40.239703,-9.458873,48.207572,6.957797,4.202527,27.791072,-0.000000,0.000000,0.000000
34,-10.817365,-15.310358,15.570791,1.358235,2.868942,20.864291,0.000000,-0.000000,-0.000000
35,-21.418051,1.557912,42.334936,6.811849,3.991292,23.241436,0.000000,0.000000,-0.000000
36,-15.104436,8.242388,48.092379,8.480064,4.261938,21.948879,0.000000,0.000000,0.000000
37,-0.354761,2.764625,22.432157,3.384899,3.450727,18.092657,0.000000,-0.000000,-0.000000
38,40.906672,-17.283702,0.098900,0.388272,2.365598,10.381400,0.000000,-0.000000,0.000000
39,-29.524461,13.176328,40.890705,6.380439,3.952458,24.500205,-0.000000,-0.000000,-0.000000
40,-37.953183,11.140363,40.749869,5.999017,3.858003,26.648369,9.419461,-0.802107,46.329279
41,-41.678912,5.707321,39.540382,5.451088,3.885791,27.301882,-0.000000,0.000000,-0.000000
42,49.301291,-6.167804,-5.910967,-0.197809,2.156656,7.725533,0.000000,0.000000,0.000000
43,-16.195833,4.465257,28.518647,4.105667,3.478047,21.314137,-0.000000,0.000000,-0.000000
44,46.149036,-14.140914,-12.827802,-1.896064,1.538586,8.623698,0.000000,-0.000000,0.000000
45,43.484704,0.058033,-17.713293,-2.611296,1.267173,8.004207,0.000000,-0.000000,0.000000
46,-40.931157,15.765934,30.112869,3.662643,3.431134,26.214369,-0.000000,0.000000,0.000000
47,-42.074036,15.890417,27.943913,3.158564,3.330217,26.331413,0.000000,0.000000,-0.000000
48,-40.923363,2.569369,9.679867,-0.662263,2.438527,25.314367,0.000000,0.000000,0.000000
49,-41.818641,3.585560,5.087346,-1.444441,2.089640,25.155846,0.000000,-0.000000,-0.000000
50,-15.910384,1.978573,20.405998,2.364616,3.164743,21.001499,0.000000,0.000000,-0.000000
51,-23.392236,-9.836353,33.208097,4.518164,3.613247,23.591597,0.000000,0.000000,-0.000000
52,-41.602478,-3.809144,15.560002,0.328322,2.865876,26.118502,0.000000,-0.000000,-0.000000
53,-28.848717,-17.931114,5.286722,-1.431717,2.316786,23.951222,-0.000000,-0.000000,-0.000000
54,-36.048937,-10.909831,18.835329,1.002763,3.028569,25.505829,-0.000000,-0.000000,0.000000
55,-42.138496,-4.875041,19.599986,1.095104,3.080089,26.516486,0.000000,0.000000,0.000000
56,-37.760197,19.681843,1.950779,-2.083297,1.746143,21.896279,0.000000,0.000000,0.000000
57,-39.027083,8.781272,17.080379,0.966117,2.881612,25.175879,0.000000,-0.000000,-0.000000
58,-38.487884,8.483986,10.688923,-0.288784,2.480546,24.562423,-0.000000,-0.000000,0.000000
59,-39.859037,17.222671,32.163314,4.187763,3.487271,26.101814,0.000000,-0.000000,0.000000
60,-16.865440,11.460666,48.203101,8.468860,4.266016,22.200601,0.000000,0.000000,0.000000
61,15.638036,17.009074,-7.858193,-1.564164,1.791474,12.906307,0.000000,0.000000,0.000000
62,5.489620,14.693338,4.080704,0.274420,2.416538,15.521204,0.000000,-0.000000,-0.000000
63,20.779423,16.719584,-10.225545,-1.819677,1.682684,11.819955,-0.000000,-0.000000,0.000000
64,-65.662697,31.262969,-30.160469,-1.203697,0.152569,-3.920969,-0.000000,0.000000,0.000000
65,-8.575944,13.069908,-1.003666,-1.319314,2.008608,18.155834,0.000000,0.000000,0.000000
66,51.634016,-13.997660,-17.618024,-2.720584,1.026140,7.322476,0.000000,-0.000000,0.000000
67,51.294567,-13.648927,-13.779943,-1.928933,1.419073,7.551557,0.000000,0.000000,-0.000000
68,-13.553773,17.020386,8.366552,0.309527,2.546586,19.219052,0.000000,-0.000000,0.000000
69,-19.631370,-6.802182,23.849950,2.786730,3.267118,22.324450,0.000000,0.000000,0.000000
70,-18.920105,-12.878034,17.942761,1.515895,2.964666,22.273261,-0.000000,-0.000000,-0.000000
71,-25.718168,13.290161,39.989528,6.364632,3.918901,23.593028,0.000000,0.000000,-0.000000
72,57.423102,-4.012975,-10.583596,-0.615798,1.800325,5.659904,-0.000000,0.000000,0.000000
73,16.547489,18.980359,-1.777847,-0.325811,2.172559,12.869653,-0.000000,0.000000,0.000000
74,21.349135,20.558836,-0.084879,0.217835,2.319936,11.910621,-0.000000,-0.000000,-0.000000
75,-18.542515,8.822609,26.332922,3.630985,3.376119,21.501422,0.000000,-0.000000,0.000000
76,-53.671424,-6.120070,-2.521435,-2.901824,1.853910,21.030065,-0.000000,0.000000,0.000000
77,27.369871,-2.349909,24.740985,4.860271,3.817121,13.153485,-0.000000,0.000000,0.000000
78,-9.040208,10.153726,18.023828,2.278192,3.148646,19.138328,0.000000,-0.000000,0.000000
79,-24.484266,18.553557,1.109940,-1.571366,2.033557,20.935440,-0.000000,-0.000000,-0.000000
80,-31.672509,-12.634117,24.251213,2.251491,3.229383,24.951713,0.000000,-0.000000,0.000000
81,35.027069,6.590656,18.291912,4.069169,3.511456,10.859412,0.000000,-0.000000,-0.000000
82,11.551327,-24.670602,-4.717502,-1.809373,1.779198,16.304998,0.000000,0.000000,-0.000000
83,12.227630,-25.760656,0.264424,-0.844170,2.083944,16.450924,0.000000,-0.000000,0.000000
84,-2.063738,14.644322,-2.609373,-1.318208,1.967422,16.733127,0.000000,-0.000000,-0.000000
85,26.823941,-21.935012,17.566228,3.124341,3.294788,14.135728,0.000000,-0.000000,-0.000000
86,19.857299,-23.951910,15.542922,2.422999,3.103690,15.520419,-0.000000,0.000000,-0.000000
87,64.252765,-5.842412,-14.655628,-1.240235,1.184978,4.161872,0.000000,-0.000000,0.000000
88,-16.687994,0.188014,21.760748,2.596206,3.197504,21.294247,-0.000000,0.000000,-0.000000
89,-45.448321,11.949153,33.021168,4.032179,3.637013,27.589668,0.000000,-0.000000,0.000000
90,-9.685933,-12.851017,18.459537,1.996067,3.045683,20.618037,0.000000,-0.000000,0.000000
91,-67.913638,29.848055,-33.136302,-0.637038,-0.319245,-6.374802,-0.000000,-0.000000,-0.000000
92,-22.645542,-4.696237,40.893251,6.293558,3.946653,23.632751,-0.000000,-0.000000,-0.000000
93,36.476116,-18.802418,12.540768,2.589216,3.080382,11.861267,0.000000,-0.000000,-0.000000
94,28.633014,-27.014882,6.783367,1.030414,2.621618,13.633867,0.000000,0.000000,0.000000
95,12.004461,0.710175,25.787222,4.492731,3.755965,15.978722,-0.000000,-0.000000,0.000000
96,-74.300167,-9.424238,-23.161801,-4.875167,0.591962,-0.231301,-0.000000,-0.000000,0.000000
97,52.057643,-10.749895,-9.587295,-0.915557,1.875905,7.352205,0.000000,-0.000000,0.000000
98,-38.778024,9.219587,2.581616,-1.866824,1.888027,24.057116,-0.000000,-0.000000,0.000000
99,50.890601,-1.829081,-12.437681,-1.254799,1.667189,6.796819,-0.000000,0.000000,0.000000
100,-8.777841,9.404952,-5.997559,-2.247901,1.716142,18.210941,-0.000000,-0.000000,0.000000
101,-29.167767,16.647282,33.106747,4.796533,3.575782,23.820247,-0.000000,-0.000000,0.000000
102,35.849551,15.807330,7.520511,2.184951,2.880930,9.685011,-0.000000,0.000000,-0.000000
103,36.863189,11.244754,13.630400,3.324889,3.253314,10.022900,0.000000,0.000000,-0.000000
104,39.956033,10.690055,2.512291,1.299733,2.591115,8.969791,-0.000000,0.000000,-0.000000
105,-27.570324,-15.374653,13.270428,0.160276,2.743047,23.774928,0.000000,0.000000,0.000000
106,-37.396837,12.376314,22.294269,2.150063,3.119954,25.040769,-0.000000,0.000000,0.000000
107,34.918807,-23.158726,-4.326105,-0.801793,2.004374,11.716395,-0.000000,0.000000,0.000000
108,65.247532,6.744835,-15.920042,-0.143068,1.286155,2.426458,0.000000,-0.000000,-0.000000
109,61.354114,1.513752,-13.473130,-0.597686,1.623720,4.111370,0.000000,0.000000,0.000000
110,-32.810475,-12.259337,30.531219,3.528525,3.512463,25.489719,0.000000,0.000000,-0.000000
111,-27.706329,-10.294657,36.994107,5.124471,3.781543,24.698607,0.000000,-0.000000,0.000000
112,-12.555160,10.117795,46.943655,8.385040,4.228145,21.274155,-0.000000,-0.000000,-0.000000
113,-16.972804,6.197302,36.197534,5.793696,3.756412,21.817034,0.000000,-0.000000,0.000000
114,-29.005351,-2.167083,44.974844,6.928149,4.080027,25.119344,0.000000,0.000000,0.000000
115,-47.706019,19.881205,-1.330648,-3.304819,2.371505,19.883852,0.000000,0.000000,0.000000
116,-38.386518,-11.097254,4.473474,-1.878318,2.163446,24.994974,0.000000,0.000000,0.000000
117,-7.087614,13.350490,-3.960388,-1.790264,1.867490,17.743112,0.000000,0.000000,0.000000
118,-37.446326,-12.694739,47.560685,6.882374,4.166661,27.297185,0.000000,0.000000,-0.000000
119,-35.408000,-8.946316,51.860528,7.934300,4.330784,26.950028,-0.000000,0.000000,-0.000000
120,33.515656,-3.820191,22.121530,4.574956,3.698229,11.935030,0.000000,0.000000,0.000000
121,37.950554,-0.167458,17.623696,3.946254,3.475422,10.662196,0.000000,0.000000,0.000000
122,39.448487,5.453671,-13.438085,-1.872013,1.556551,8.679415,0.000000,0.000000,-0.000000
123,-22.152550,11.088599,21.736889,2.563250,3.156369,21.897389,0.000000,-0.000000,0.000000
124,-14.985748,12.060275,17.647645,1.974252,3.062345,20.145145,0.000000,0.000000,0.000000
125,43.582509,-14.806314,-15.189113,-2.473291,1.339786,9.049387,0.000000,-0.000000,-0.000000
126,-29.317901,-13.093816,17.635223,0.997299,2.967184,24.206723,-0.000000,0.000000,-0.000000
127,-26.386044,-13.616967,21.076129,1.811556,3.108433,23.813629,0.000000,0.000000,0.000000
128,-34.252002,14.935773,36.862121,5.356498,3.705373,25.253621,0.000000,0.000000,-0.000000
129,-32.660028,-0.177418,46.725846,7.175072,4.153032,25.886346,-0.000000,0.000000,-0.000000
130,-70.905169,-5.292464,-22.550412,-3.124069,0.359896,1.730088,0.000000,-0.000000,-0.000000
131,-44.706515,-12.707311,3.916243,-2.539015,2.367589,24.065743,0.000000,0.000000,0.000000
132,37.845494,11.604438,-7.659724,-0.724906,1.921438,8.877776,-0.000000,0.000000,-0.000000
133,-22.441385,18.385762,8.305918,-0.095085,2.379162,20.763418,0.000000,0.000000,-0.000000
134,-42.215334,15.025999,36.712447,5.094066,3.670299,27.149947,0.000000,-0.000000,0.000000
135,-24.250588,14.168374,36.483127,5.689512,3.778574,23.059627,-0.000000,-0.000000,-0.000000
136,-7.264263,14.156292,14.069788,1.651267,2.934892,18.409288,-0.000000,0.000000,0.000000
137,28.943363,16.139902,-9.950086,-1.449237,1.753302,10.268414,0.000000,0.000000,-0.000000
138,-44.020072,0.163449,20.940234,1.394128,3.119089,26.821734,0.000000,0.000000,0.000000
139,34.406274,-17.583435,16.954341,3.380774,3.337465,12.377841,0.000000,-0.000000,0.000000
140,31.951212,-24.181561,10.783722,1.979912,2.909539,12.990222,-0.000000,-0.000000,-0.000000
141,10.857483,-2.650884,26.055644,4.443043,3.751156,16.409144,0.000000,0.000000,-0.000000
142,-25.905248,5.979845,45.487340,7.373652,4.113775,24.197840,-0.000000,0.000000,0.000000
143,-42.007784,-2.993392,4.689228,-1.677084,2.071718,25.519728,0.000000,0.000000,0.000000
144,-19.839849,-2.781360,38.943995,6.049851,3.865610,22.865495,0.000000,-0.000000,-0.000000
145,52.029315,-1.412088,-17.937063,-2.189785,1.149602,6.253437,-0.000000,-0.000000,-0.000000
146,-14.364552,-16.912495,10.976824,0.298948,2.567105,21.436324,-0.000000,0.000000,-0.000000
147,4.180728,9.217475,19.029200,3.010878,3.309925,16.699700,0.000000,-0.000000,0.000000
148,-32.227931,-9.892582,39.015206,5.369669,3.874418,25.717706,0.000000,0.000000,-0.000000
149,-35.080668,-12.484399,50.084625,7.516932,4.252201,26.914125,0.000000,-0.000000,0.000000
150,-44.088405,13.248562,31.008111,3.672095,3.509592,27.133611,-0.000000,-0.000000,-0.000000
151,-45.190731,0.316247,26.848285,2.518569,3.405317,27.428787,-0.000000,0.000000,0.000000
152,-43.957317,0.224586,24.555887,2.098983,3.287786,27.026387,-0.000000,0.000000,0.000000
153,-56.512974,-9.553701,-1.282423,-3.823974,1.868999,20.088077,-0.000000,0.000000,0.000000
154,56.375399,-1.094458,-13.206344,-0.987601,1.526372,5.512156,-0.000000,0.000000,-0.000000
155,-26.423851,17.830719,3.151004,-1.320451,2.074219,21.284504,0.000000,0.000000,-0.000000
156,38.643887,-20.821585,-2.294761,-0.222213,2.180615,10.933739,-0.000000,0.000000,0.000000
157,43.667536,2.043552,-9.819898,-1.031464,1.805737,8.184602,0.000000,0.000000,-0.000000
158,43.937714,2.213824,-3.988168,0.084914,2.185431,8.388332,0.000000,0.000000,0.000000
159,-18.217208,7.626599,19.525025,2.171892,3.114329,21.104525,-0.000000,0.000000,0.000000
160,-18.054036,12.016268,16.904451,1.710964,2.992428,20.748951,0.000000,-0.000000,-0.000000
161,-5.353331,-18.760257,0.039884,-1.437991,1.959743,19.409384,-0.000000,-0.000000,0.000000
162,0.313939,-3.584996,23.324996,3.481959,3.485494,18.382496,-0.000000,-0.000000,-0.000000
163,-40.263259,-5.149512,10.038004,-0.788859,2.532188,25.564504,-0.000000,0.000000,-0.000000
164,0.253171,-19.212285,-1.386925,-1.510209,1.916615,18.306575,-0.000000,0.000000,0.000000
165,5.683095,-20.349747,-3.677791,-1.761575,1.814953,17.224709,0.000000,0.000000,-0.000000
166,6.446839,-20.111931,5.374702,0.010389,2.376169,17.448202,-0.000000,-0.000000,-0.000000
167,-32.969895,12.760589,15.135375,0.795505,2.752189,23.527875,0.000000,0.000000,-0.000000
168,-33.971539,-17.086495,4.056017,-1.926239,2.174305,24.766517,-0.000000,0.000000,0.000000
169,-19.966388,8.375333,47.988258,8.232012,4.241733,22.972758,-0.000000,-0.000000,-0.000000
170,-42.385813,1.993145,16.946214,0.695987,2.922377,26.154714,0.000000,0.000000,0.000000
171,-33.159292,-9.730836,49.899582,7.612408,4.252964,26.426082,-0.000000,0.000000,0.000000
172,23.581181,-26.133039,13.920900,2.221281,3.025261,14.861400,0.000000,-0.000000,-0.000000
173,-11.113502,-16.185421,3.302541,-1.007802,2.100379,20.515041,0.000000,-0.000000,-0.000000
174,-25.074300,9.771652,43.123391,6.975000,4.027422,23.756891,0.000000,0.000000,-0.000000
175,-44.785407,13.123760,28.447453,3.101093,3.387710,27.107953,0.000000,-0.000000,-0.000000
176,-44.968035,7.938391,29.247064,3.186065,3.467161,27.301564,-0.000000,-0.000000,0.000000
177,-39.748480,7.969217,14.212234,0.419120,2.678437,25.178734,0.000000,-0.000000,-0.000000
178,-42.636176,1.733740,15.276818,0.382724,2.810010,26.111318,0.000000,-0.000000,-0.000000
179,-29.315202,15.558570,24.154020,2.897598,3.211270,23.324520,0.000000,0.000000,-0.000000
180,-0.480110,12.914845,12.926051,1.692240,2.907045,17.139551,-0.000000,-0.000000,-0.000000
181,-18.149232,-4.804465,32.331292,4.672668,3.602605,22.279792,0.000000,0.000000,0.000000
182,-16.783281,-1.186732,33.246802,5.028219,3.648028,21.905302,-0.000000,-0.000000,-0.000000
183,-8.555571,-7.953736,20.439064,2.505229,3.200364,20.197565,0.000000,0.000000,0.000000
184,-61.125896,-6.800663,-7.190278,-3.707996,1.501777,16.412222,-0.000000,-0.000000,0.000000
185,-63.300400,-10.666896,-7.313145,-4.094900,1.498304,15.236355,-0.000000,-0.000000,0.000000
186,8.765576,13.729211,-6.529687,-1.639424,1.813011,14.495813,-0.000000,0.000000,0.000000
187,-39.947872,3.347564,42.546157,6.121828,4.022755,27.139657,0.000000,0.000000,-0.000000
188,-42.449746,8.547164,23.711235,2.160754,3.187354,26.415735,-0.000000,-0.000000,-0.000000
189,-14.810735,-3.541004,21.208585,2.508065,3.183826,21.120082,-0.000000,-0.000000,-0.000000
190,-38.092926,-11.380844,51.217254,7.635974,4.306556,27.551754,-0.000000,-0.000000,0.000000
191,-21.407157,12.921292,27.679355,3.886543,3.410672,22.013855,-0.000000,0.000000,-0.000000
192,6.092645,16.407896,-10.030247,-2.373285,1.598296,14.718253,0.000000,0.000000,-0.000000
193,11.303279,15.871106,-10.092419,-2.187221,1.623006,13.726081,-0.000000,0.000000,-0.000000
194,-28.537813,-6.577995,42.767321,6.387587,4.025805,25.032821,0.000000,-0.000000,0.000000
195,10.135417,15.041345,2.203901,0.113917,2.359845,14.517401,-0.000000,-0.000000,-0.000000
196,-40.698166,-6.142867,37.480167,4.771834,3.832733,27.275667,-0.000000,-0.000000,0.000000
197,-35.412143,-12.023557,5.521310,-1.741243,2.268143,24.755810,-0.000000,-0.000000,0.000000
198,-14.571235,11.208892,48.559287,8.651265,4.288682,21.740787,0.000000,0.000000,-0.000000
199,70.020431,4.196109,-16.211763,-0.264669,0.867769,1.726737,-0.000000,0.000000,-0.000000
200,-27.739193,-12.237058,23.715832,2.320507,3.212042,24.140332,-0.000000,-0.000000,-0.000000
201,-25.304727,-19.452819,-1.114987,-2.390127,1.707181,23.291513,0.000000,0.000000,-0.000000
202,71.457354,21.529554,-24.334829,0.652854,0.096554,-1.182329,0.000000,-0.000000,0.000000
203,-35.269574,1.343395,45.707790,6.880526,4.091265,26.380290,0.000000,-0.000000,-0.000000
204,-36.524870,-6.086107,50.504638,7.664430,4.289393,27.028138,0.000000,-0.000000,0.000000
205,28.009948,18.768031,11.570197,2.698448,3.078931,11.211696,0.000000,0.000000,-0.000000
206,32.593073,18.828192,3.878373,1.404173,2.639192,9.984873,-0.000000,0.000000,0.000000
207,25.372027,16.831591,13.547038,2.938927,3.174591,11.925538,0.000000,0.000000,0.000000
208,39.731564,-9.629525,14.361727,3.225564,3.255075,10.754227,0.000000,-0.000000,-0.000000
209,40.864352,1.526963,12.967334,3.192652,3.216353,9.791834,0.000000,0.000000,0.000000
210,45.229387,0.362969,-12.657409,-1.538613,1.578569,7.846091,-0.000000,0.000000,0.000000
211,17.282722,-16.811214,19.727714,3.248722,3.368986,15.763214,0.000000,0.000000,0.000000
212,-2.887497,17.150376,-6.135665,-1.978811,1.773376,16.605835,-0.000000,0.000000,-0.000000
213,46.982762,-9.166026,-4.177802,-0.039238,2.222774,8.468698,-0.000000,-0.000000,0.000000
214,-8.233366,-0.115384,20.922875,2.741134,3.268776,19.685375,-0.000000,0.000000,0.000000
215,67.241672,18.236886,-20.796216,0.579972,0.842086,0.283284,-0.000000,0.000000,-0.000000
216,-42.018276,-1.319530,39.036617,5.143524,3.887920,27.485117,-0.000000,-0.000000,-0.000000
217,24.001777,7.407195,22.356812,4.422377,3.672225,13.121312,-0.000000,-0.000000,-0.000000
218,16.412409,6.613084,22.943123,4.216609,3.644064,14.661623,0.000000,-0.000000,-0.000000
219,-39.672379,-7.636573,3.678602,-2.074679,1.906407,25.160102,-0.000000,0.000000,0.000000
220,44.513541,-9.701353,0.196113,0.690041,2.432247,9.224613,-0.000000,-0.000000,0.000000
221,-21.793419,11.717089,17.469430,1.673781,2.984719,21.538930,-0.000000,0.000000,-0.000000
222,69.353201,18.152410,-19.839280,0.852501,0.833810,-0.076780,0.000000,-0.000000,0.000000
223,30.360980,8.585984,20.043528,4.252780,3.589474,11.723028,-0.000000,-0.000000,-0.000000
224,14.594393,15.198476,9.870252,1.771193,2.860876,13.960752,-0.000000,0.000000,0.000000
225,20.229181,18.669303,8.854099,1.862581,2.852503,12.620599,0.000000,0.000000,-0.000000
226,12.220907,8.146390,21.626125,3.818937,3.530780,15.324625,-0.000000,0.000000,-0.000000
227,51.357741,-4.092978,-8.475567,-0.533959,1.983122,7.029933,-0.000000,0.000000,-0.000000
228,43.739341,-14.832608,-10.087472,-1.443159,1.750892,9.270028,0.000000,-0.000000,-0.000000
229,-17.931419,2.774073,39.389353,6.358481,3.881143,22.299853,0.000000,0.000000,0.000000
230,-12.835436,8.200119,45.533200,8.033964,4.164519,21.336700,0.000000,0.000000,0.000000
231,11.574150,12.894352,15.473184,2.688690,3.164072,14.913682,-0.000000,-0.000000,-0.000000
232,72.754935,18.099201,-21.826596,0.644935,0.285101,-0.900096,-0.000000,0.000000,-0.000000
233,-14.347957,-14.621169,-1.193842,-1.966557,1.836031,20.878658,0.000000,0.000000,-0.000000
234,-57.852066,25.676658,-12.219736,-3.728766,2.340358,10.242764,0.000000,-0.000000,0.000000
235,-27.754776,16.563644,30.799000,4.364524,3.499344,23.369500,-0.000000,0.000000,-0.000000
236,-29.605798,18.255905,1.992084,-1.586698,1.990405,21.769584,-0.000000,0.000000,0.000000
237,28.731621,-16.246753,21.147020,3.987321,3.553847,13.573520,0.000000,0.000000,0.000000
238,30.992913,-11.444395,21.665143,4.256413,3.623505,12.867643,0.000000,0.000000,0.000000
239,-41.757135,-5.819010,25.286459,2.230365,3.347600,26.808959,0.000000,-0.000000,-0.000000
240,44.954140,-3.058563,1.121095,1.006140,2.511107,8.757595,-0.000000,0.000000,0.000000
241,-31.911891,14.273530,38.467984,5.756209,3.854430,24.858484,0.000000,0.000000,0.000000
242,0.119722,-11.874113,19.734320,2.639232,3.233787,18.766819,-0.000000,0.000000,0.000000
243,8.982100,-11.327529,22.630098,3.569410,3.491871,17.144598,0.000000,-0.000000,-0.000000
244,-32.345277,14.491378,8.080062,-0.564377,2.339278,22.871562,-0.000000,-0.000000,-0.000000
245,22.252786,-12.092174,23.934800,4.336786,3.689726,14.693300,-0.000000,-0.000000,-0.000000
246,-36.771706,-9.405258,38.099238,5.001494,3.842842,26.586738,-0.000000,-0.000000,-0.000000
247,-38.320793,-9.713829,30.248265,3.296407,3.513371,26.514765,0.000000,-0.000000,-0.000000
248,26.876244,-27.139210,-2.373263,-0.804656,2.041390,13.591237,0.000000,0.000000,0.000000
249,-25.565784,-18.464200,9.078405,-0.599284,2.469400,23.530905,-0.000000,0.000000,-0.000000
250,-27.425385,14.095039,15.345008,1.062115,2.812239,22.384508,0.000000,-0.000000,0.000000
251,-27.350684,12.815497,20.487592,2.148816,3.068007,22.814092,0.000000,-0.000000,0.000000
252,-33.410730,-12.934028,21.962703,1.707470,3.144672,25.207203,0.000000,0.000000,-0.000000
253,-21.350220,19.492862,4.616561,-0.792820,2.230462,20.407061,0.000000,0.000000,0.000000
254,-16.612659,18.950892,4.757418,-0.488859,2.330492,19.572918,-0.000000,-0.000000,-0.000000
255,60.700137,4.776294,-22.621549,-1.932563,0.485724,3.293951,0.000000,-0.000000,-0.000000
256,-47.737283,-9.410685,2.928166,-2.752183,2.104215,23.980666,-0.000000,-0.000000,0.000000
257,-31.824432,13.700717,21.721590,2.261568,3.113117,23.763090,-0.000000,-0.000000,-0.000000
